,id.y,fold,gene,ID_geneid,DESCRIPTION,cell_id,det_filename,det_plate,det_well,pert_batch_internal_compound_enumerator,pert_batch_internal_replicate,pert_desc,pert_dose,condition,pert_dose_unit,pert_id,pert_time,pert_time_unit,pert_type,pert_vehicle,provenance_code
11645,P-P3-D00037,-0.1734,RNF169,254225,ring finger protein 169,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11646,P-P3-D00037,-0.1508,ZNF740,283337,zinc finger protein 740,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11647,P-P3-D00037,0.247,DDX54,79039,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11648,P-P3-D00037,-1.0177,ATXN2L,11273,ataxin 2-like,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11649,P-P3-D00037,-0.13,ATRIP,84126,ATR interacting protein,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11650,P-P3-D00037,0.177,DPF2,5977,"D4, zinc and double PHD fingers family 2",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11651,P-P3-D00037,-0.4247,SMARCC1,6599,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11652,P-P3-D00037,0.342,KHSRP,8570,KH-type splicing regulatory protein,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11653,P-P3-D00037,-0.006556,SH3KBP1,30011,SH3-domain kinase binding protein 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11654,P-P3-D00037,0.04923,CHAMP1,283489,chromosome alignment maintaining phosphoprotein 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11655,P-P3-D00037,-0.4355,RBM14,10432,RNA binding motif protein 14,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11656,P-P3-D00037,0.7824,ALS2,57679,amyotrophic lateral sclerosis 2 (juvenile),PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11657,P-P3-D00037,0.852,PPP1R10,5514,"protein phosphatase 1, regulatory subunit 10",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11658,P-P3-D00037,-0.7912,TPX2,22974,"TPX2, microtubule-associated",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11659,P-P3-D00037,0.5624,RSF1,51773,remodeling and spacing factor 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11660,P-P3-D00037,-2.3712,WAC,51322,WW domain containing adaptor with coiled-coil,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11661,P-P3-D00037,0.372,UBE2O,63893,ubiquitin-conjugating enzyme E2O,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11662,P-P3-D00037,0.073,WDR26,80232,WD repeat domain 26,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11663,P-P3-D00037,-0.3199,ANLN,54443,"anillin, actin binding protein",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11664,P-P3-D00037,0.5191,NANS,54187,N-acetylneuraminic acid synthase,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11665,P-P3-D00037,-0.168,TERF2IP,54386,"telomeric repeat binding factor 2, interacting protein",PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11666,P-P3-D00037,0.3317,LRWD1,222229,leucine-rich repeats and WD repeat domain containing 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11667,P-P3-D00037,0.2703,LIMA1,51474,LIM domain and actin binding 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11668,P-P3-D00037,0.617,LIMA1,51474,LIM domain and actin binding 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11669,P-P3-D00037,0.6383,GPATCH8,23131,G patch domain containing 8,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11670,P-P3-D00037,0.04411,MAP3K2,10746,mitogen-activated protein kinase kinase kinase 2,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11671,P-P3-D00037,-0.2721,THRAP3,9967,thyroid hormone receptor associated protein 3,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11672,P-P3-D00037,-1.7408,PRRC2C,23215,proline-rich coiled-coil 2C,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11673,P-P3-D00037,1.3092,MARK2,2011,MAP/microtubule affinity-regulating kinase 2,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11674,P-P3-D00037,0.03289,PRRC2C,23215,proline-rich coiled-coil 2C,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11675,P-P3-D00037,0.1688,CDK1,983,cyclin-dependent kinase 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11676,P-P3-D00037,-0.3209,TMPO,7112,thymopoietin,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11677,P-P3-D00037,-0.532,NOLC1,9221,nucleolar and coiled-body phosphoprotein 1,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11678,P-P3-D00037,-0.4677,PLEC,5339,plectin,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11679,P-P3-D00037,-0.683,PLEC,5339,plectin,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11680,P-P3-D00037,0.3913,SRRM2,23524,serine/arginine repetitive matrix 2,PC3,PC3-Rep3-05_digitoxigenin_01,P100_0001,E09,5,3,digitoxigenin,10.6,digitoxigenin 10.6um,um,BRD-K18518344,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11681,P-P3-D00038,0.05294,DYRK1A,1859,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11682,P-P3-D00038,0.2867,RPS6KA3,6197,"ribosomal protein S6 kinase, 90kDa, polypeptide 3",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11683,P-P3-D00038,-0.3063,HN1,51155,hematological and neurological expressed 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11684,P-P3-D00038,-0.03222,ZC3HC1,51530,"zinc finger, C3HC-type containing 1",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11685,P-P3-D00038,-0.07011,NCOR2,9612,nuclear receptor corepressor 2,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11686,P-P3-D00038,-1.2507,UHRF1BP1L,23074,UHRF1 binding protein 1-like,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11687,P-P3-D00038,-0.4574,OCIAD1,54940,OCIA domain containing 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11688,P-P3-D00038,0,PDPK1,5170,3-phosphoinositide dependent protein kinase 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11689,P-P3-D00038,0.1637,ABI1,10006,abl-interactor 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11690,P-P3-D00038,0.09934,WDR20,91833,WD repeat domain 20,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11691,P-P3-D00038,-1.9129,MAP4,4134,microtubule-associated protein 4,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11692,P-P3-D00038,0.6221,RBM17,84991,RNA binding motif protein 17,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11693,P-P3-D00038,-0.6936,IQGAP3,128239,IQ motif containing GTPase activating protein 3,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11694,P-P3-D00038,-0.2667,FAM129B,64855,"family with sequence similarity 129, member B",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11695,P-P3-D00038,-0.2262,TMSB4X,7114,"thymosin beta 4, X-linked",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11696,P-P3-D00038,-0.3879,TMSB4X,7114,"thymosin beta 4, X-linked",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11697,P-P3-D00038,4.6221,CLTA,1211,"clathrin, light chain A",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11698,P-P3-D00038,-0.2611,SYNRG,11276,"synergin, gamma",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11699,P-P3-D00038,0.4746,ZC3H14,79882,zinc finger CCCH-type containing 14,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11700,P-P3-D00038,-0.07789,PFKP,5214,"phosphofructokinase, platelet",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11701,P-P3-D00038,-0.1611,LARP4B,23185,"La ribonucleoprotein domain family, member 4B",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11702,P-P3-D00038,-0.1807,HAT1,8520,histone acetyltransferase 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11703,P-P3-D00038,-0.2023,MAP3K7,6885,mitogen-activated protein kinase kinase kinase 7,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11704,P-P3-D00038,0.3273,SRRM1,10250,serine/arginine repetitive matrix 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11705,P-P3-D00038,0.6767,BRD4,23476,bromodomain containing 4,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11706,P-P3-D00038,-0.279,KIF4A,24137,kinesin family member 4A,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11707,P-P3-D00038,-0.2441,KIAA0930,23313,KIAA0930,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11708,P-P3-D00038,0.6737,DHX16,8449,DEAH (Asp-Glu-Ala-His) box polypeptide 16,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11709,P-P3-D00038,-0.08944,BRAF,673,"B-Raf proto-oncogene, serine/threonine kinase",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11710,P-P3-D00038,0.6659,FOSL2,2355,FOS-like antigen 2,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11711,P-P3-D00038,0.1209,FOSL2,2355,FOS-like antigen 2,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11712,P-P3-D00038,0.5707,JUND,3727,jun D proto-oncogene,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11713,P-P3-D00038,0.1281,RPL12,6136,ribosomal protein L12,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11714,P-P3-D00038,-0.04356,NUP214,8021,nucleoporin 214kDa,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11715,P-P3-D00038,-0.1439,EIF4A3,9775,eukaryotic translation initiation factor 4A3,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11716,P-P3-D00038,-0.6493,EIF4A3,9775,eukaryotic translation initiation factor 4A3,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11717,P-P3-D00038,-0.3656,TMPO,7112,thymopoietin,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11718,P-P3-D00038,-0.05622,PRRC2A,7916,proline-rich coiled-coil 2A,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11719,P-P3-D00038,0.1564,FASN,2194,fatty acid synthase,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11720,P-P3-D00038,-0.3256,FASN,2194,fatty acid synthase,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11721,P-P3-D00038,-0.07156,FAM76B,143684,"family with sequence similarity 76, member B",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11722,P-P3-D00038,0.2817,AHNAK,79026,AHNAK nucleoprotein,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11723,P-P3-D00038,-0.1979,PAK2,5062,p21 protein (Cdc42/Rac)-activated kinase 2,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11724,P-P3-D00038,0.1006,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11725,P-P3-D00038,-0.02544,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11726,P-P3-D00038,-0.3279,ZNF672,79894,zinc finger protein 672,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11727,P-P3-D00038,0.4971,C17orf85,55421,chromosome 17 open reading frame 85,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11728,P-P3-D00038,-0.4163,ATAD2,29028,"ATPase family, AAA domain containing 2",PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11729,P-P3-D00038,0.4993,NUFIP2,57532,nuclear fragile X mental retardation protein interacting protein 2,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11730,P-P3-D00038,-0.1729,RBBP6,5930,retinoblastoma binding protein 6,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11731,P-P3-D00038,0.1406,CASC3,22794,cancer susceptibility candidate 3,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
11732,P-P3-D00038,0.1894,GPALPP1,55425,GPALPP motifs containing 1,PC3,PC3-Rep3-06_digoxigenin_01,P100_0001,F09,6,3,digoxigenin,10.2,digoxigenin 10.2um,um,BRD-K18619710,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
